2456,2456,2493,2456,2493,2481,2456,2481
681,2462,768,2462,768,2481,681,2481
2343,2462,2437,2462,2437,2481,2343,2481
2568,2462,2631,2462,2631,2481,2568,2481
2875,2464,2970,2472,2968,2495,2873,2487
1018,2475,1075,2475,1075,2493,1018,2493
1206,2475,1250,2475,1250,2500,1206,2500
1250,2475,1293,2475,1293,2500,1250,2500
1325,2475,1362,2475,1362,2500,1325,2500
3025,2475,3100,2475,3100,2493,3025,2493
3225,2475,3268,2475,3268,2493,3225,2493
3387,2475,3431,2475,3431,2506,3387,2506
1456,2481,1500,2481,1500,2500,1456,2500
3506,2481,3593,2481,3593,2500,3506,2500
3856,2481,3912,2481,3912,2500,3856,2500
2191,2500,2256,2492,2258,2514,2194,2522
2387,2493,2431,2493,2431,2518,2387,2518
581,2500,675,2500,675,2525,581,2525
2500,2500,2543,2500,2543,2518,2500,2518
2600,2500,2637,2500,2637,2525,2600,2525
706,2506,762,2506,762,2525,706,2525
812,2506,887,2506,887,2525,812,2525
2850,2506,2912,2506,2912,2525,2850,2525
3087,2504,3145,2512,3142,2534,3084,2526
900,2512,943,2512,943,2531,900,2531
993,2512,1068,2512,1068,2537,993,2537
3543,2512,3606,2512,3606,2537,3543,2537
3700,2512,3781,2512,3781,2531,3700,2531
3787,2507,3913,2516,3911,2540,3786,2531
1237,2518,1318,2518,1318,2543,1237,2543
1456,2518,1525,2518,1525,2543,1456,2543
1750,2525,1806,2525,1806,2550,1750,2550
1812,2525,1856,2525,1856,2550,1812,2550
1900,2531,1950,2531,1950,2550,1900,2550
2081,2531,2137,2531,2137,2556,2081,2556
2137,2537,2187,2537,2187,2556,2137,2556
2193,2537,2275,2537,2275,2556,2193,2556
2487,2537,2537,2537,2537,2562,2487,2562
2887,2537,2968,2537,2968,2556,2887,2556
2387,2543,2437,2543,2437,2562,2387,2562
2593,2543,2637,2543,2637,2562,2593,2562
2687,2543,2743,2543,2743,2568,2687,2568
3481,2550,3556,2550,3556,2568,3481,2568
3706,2550,3812,2550,3812,2568,3706,2568
3837,2550,3881,2550,3881,2568,3837,2568
1668,2568,1743,2568,1743,2593,1668,2593
2918,2575,2987,2575,2987,2593,2918,2593
3000,2581,3062,2581,3062,2600,3000,2600
3443,2581,3556,2581,3556,2600,3443,2600
3600,2581,3656,2581,3656,2600,3600,2600
3906,2581,3943,2581,3943,2606,3906,2606
3737,2587,3818,2587,3818,2606,3737,2606
606,2593,650,2593,650,2618,606,2618
713,2595,813,2606,811,2629,711,2618
856,2606,900,2606,900,2625,856,2625
931,2606,975,2606,975,2625,931,2625
2985,2612,3055,2604,3057,2624,2987,2633
1250,2612,1300,2612,1300,2637,1250,2637
1675,2618,1756,2618,1756,2643,1675,2643
1806,2625,1850,2625,1850,2650,1806,2650
1862,2625,1931,2625,1931,2650,1862,2650
1969,2621,2070,2630,2068,2658,1967,2649
2081,2631,2156,2631,2156,2656,2081,2656
2462,2637,2562,2637,2562,2662,2462,2662
2312,2643,2375,2643,2375,2662,2312,2662
2687,2643,2731,2643,2731,2662,2687,2662
3206,2656,3281,2656,3281,2681,3206,2681
3693,2662,3756,2662,3756,2681,3693,2681
3812,2662,3862,2662,3862,2687,3812,2687
